API_Name,API_LM_Coeff,API_LM_Interc,API_PNEC_gL,Population_Scenario,Year,WWTP_Removal_Scenario,[MEAN](Norway_Population_mil),[MEAN](API_Sales_Weight_kg),[MEAN](Water_Consumption_ML),[MEAN](PEC_Inf_gL),[MEAN](PEC_Eff_gL),[MEAN](PEC_SW_gL),[MEAN](RQ),P(RQ=0-0.01),P(RQ=0.01-0.1),P(RQ=0.1-1),P(RQ=1-10),P(RQ=10-100),P(RQ=100-1000),P(RQ=1000-10000),P(RQ=10000-100000),P(RQ=100000-inf)
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2080,0.95 - 0.99,8.5,40960,1570,0.13718,0.0365,0.00369,55952.1263,0,0,0,0,0,0.1233,0.18226,0.32361,0.37083
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2090,0 - 0.001,8.5,40960,1570,0.13718,0.13342,0.01339,80352.67133,0,0,0,0,0,0,0.02936,0.37496,0.59568
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2090,0.001 - 0.9,8.5,40960,1570,0.13718,0.11883,0.01193,79664.32278,0,0,0,0,0,0,0.03038,0.3881,0.58152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2090,0.9 - 0.95,8.5,40960,1570,0.13718,0.04883,0.00494,74002.37694,0,0,0,0,0,0.01468,0.05271,0.4346,0.49801
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2090,0.95 - 0.99,8.5,40960,1570,0.13718,0.0365,0.00369,55952.1263,0,0,0,0,0,0.1233,0.18226,0.32361,0.37083
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2100,0 - 0.001,9.5,40960,1650,0.10727,0.10325,0.01037,78929.36704,0,0,0,0,0,0,0.03148,0.40212,0.56639
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2100,0.001 - 0.9,9.5,40960,1650,0.10727,0.09396,0.00945,78491.52004,0,0,0,0,0,0,0.03214,0.41048,0.55738
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2100,0.9 - 0.95,9.5,40960,1650,0.10727,0.04871,0.00492,73825.67319,0,0,0,0,0,0.01574,0.05398,0.43352,0.49677
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2100,0.95 - 0.99,9.5,40960,1650,0.10727,0.03549,0.00359,54467.8148,0,0,0,0,0,0.13223,0.19291,0.31449,0.36037
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2020,0 - 0.001,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2020,0.001 - 0.9,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2020,0.9 - 0.95,5.5,10240,1000,0.055,0.0485,0.0049,73516.816,0,0,0,0,0,0.0176,0.05619,0.43162,0.49459
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2020,0.95 - 0.99,5.5,10240,1000,0.055,0.03372,0.00341,51873.4144,0,0,0,0,0,0.14784,0.21153,0.29853,0.34209
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2030,0 - 0.001,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2030,0.001 - 0.9,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2030,0.9 - 0.95,5.5,10240,1000,0.055,0.0485,0.0049,73516.816,0,0,0,0,0,0.0176,0.05619,0.43162,0.49459
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2030,0.95 - 0.99,5.5,10240,1000,0.055,0.03372,0.00341,51873.4144,0,0,0,0,0,0.14784,0.21153,0.29853,0.34209
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2040,0 - 0.001,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2040,0.001 - 0.9,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2040,0.9 - 0.95,5.5,10240,1000,0.055,0.0485,0.0049,73516.816,0,0,0,0,0,0.0176,0.05619,0.43162,0.49459
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2040,0.95 - 0.99,5.5,10240,1000,0.055,0.03372,0.00341,51873.4144,0,0,0,0,0,0.14784,0.21153,0.29853,0.34209
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2050,0 - 0.001,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2050,0.001 - 0.9,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2050,0.9 - 0.95,5.5,10240,1000,0.055,0.0485,0.0049,73516.816,0,0,0,0,0,0.0176,0.05619,0.43162,0.49459
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2050,0.95 - 0.99,5.5,10240,1000,0.055,0.03372,0.00341,51873.4144,0,0,0,0,0,0.14784,0.21153,0.29853,0.34209
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2060,0 - 0.001,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2060,0.001 - 0.9,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2060,0.9 - 0.95,5.5,10240,1000,0.055,0.0485,0.0049,73516.816,0,0,0,0,0,0.0176,0.05619,0.43162,0.49459
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2060,0.95 - 0.99,5.5,10240,1000,0.055,0.03372,0.00341,51873.4144,0,0,0,0,0,0.14784,0.21153,0.29853,0.34209
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2070,0 - 0.001,4.5,10240,800,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2070,0.001 - 0.9,4.5,10240,800,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2070,0.9 - 0.95,4.5,10240,800,0.055,0.0485,0.0049,73516.816,0,0,0,0,0,0.0176,0.05619,0.43162,0.49459
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2070,0.95 - 0.99,4.5,10240,800,0.055,0.03372,0.00341,51873.4144,0,0,0,0,0,0.14784,0.21153,0.29853,0.34209
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2080,0 - 0.001,6.5,25600,1185,0.09609,0.09196,0.00925,78397.13567,0,0,0,0,0,0,0.03228,0.41228,0.55544
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2080,0.001 - 0.9,6.5,25600,1185,0.09609,0.08467,0.00852,78052.96139,0,0,0,0,0,0,0.03279,0.41885,0.54836
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2080,0.9 - 0.95,6.5,25600,1185,0.09609,0.04867,0.00492,73759.59647,0,0,0,0,0,0.01614,0.05445,0.43311,0.4963
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2080,0.95 - 0.99,6.5,25600,1185,0.09609,0.03511,0.00355,53912.77035,0,0,0,0,0,0.13557,0.1969,0.31107,0.35646
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2090,0 - 0.001,4.5,10240,800,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2090,0.001 - 0.9,4.5,10240,800,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2090,0.9 - 0.95,4.5,10240,800,0.055,0.0485,0.0049,73516.816,0,0,0,0,0,0.0176,0.05619,0.43162,0.49459
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2090,0.95 - 0.99,4.5,10240,800,0.055,0.03372,0.00341,51873.4144,0,0,0,0,0,0.14784,0.21153,0.29853,0.34209
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2100,0 - 0.001,4.5,10240,800,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2100,0.001 - 0.9,4.5,10240,800,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2100,0.9 - 0.95,4.5,10240,800,0.055,0.0485,0.0049,73516.816,0,0,0,0,0,0.0176,0.05619,0.43162,0.49459
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2100,0.95 - 0.99,4.5,10240,800,0.055,0.03372,0.00341,51873.4144,0,0,0,0,0,0.14784,0.21153,0.29853,0.34209
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2020,0 - 0.001,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2020,0.001 - 0.9,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2020,0.9 - 0.95,5.5,10240,1000,0.055,0.0485,0.0049,73516.816,0,0,0,0,0,0.0176,0.05619,0.43162,0.49459
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2020,0.95 - 0.99,5.5,10240,1000,0.055,0.03372,0.00341,51873.4144,0,0,0,0,0,0.14784,0.21153,0.29853,0.34209
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2030,0 - 0.001,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2030,0.001 - 0.9,5.5,10240,1000,0.055,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2030,0.9 - 0.95,5.5,10240,1000,0.055,0.0485,0.0049,73516.816,0,0,0,0,0,0.0176,0.05619,0.43162,0.49459
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2030,0.95 - 0.99,5.5,10240,1000,0.055,0.03372,0.00341,51873.4144,0,0,0,0,0,0.14784,0.21153,0.29853,0.34209
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2040,0 - 0.001,6.5,10240,1176,0.05402,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2040,0.001 - 0.9,6.5,10240,1176,0.05402,0.05033,0.00509,76187.92529,0,0,0,0,0,0.00153,0.03702,0.44804,0.51341
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2040,0.9 - 0.95,6.5,10240,1176,0.05402,0.04756,0.00481,72130.77839,0,0,0,0,0.00035,0.02602,0.06568,0.42311,0.48484
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2040,0.95 - 0.99,6.5,10240,1176,0.05402,0.03306,0.00334,50896.56678,0,0,0,0,0.00291,0.15439,0.21469,0.29265,0.33535
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2050,0 - 0.001,6.5,10240,1176,0.05402,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2050,0.001 - 0.9,6.5,10240,1176,0.05402,0.05033,0.00509,76187.92529,0,0,0,0,0,0.00153,0.03702,0.44804,0.51341
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2050,0.9 - 0.95,6.5,10240,1176,0.05402,0.04756,0.00481,72130.77839,0,0,0,0,0.00035,0.02602,0.06568,0.42311,0.48484
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2050,0.95 - 0.99,6.5,10240,1176,0.05402,0.03306,0.00334,50896.56678,0,0,0,0,0.00291,0.15439,0.21469,0.29265,0.33535
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2060,0 - 0.001,6.5,10240,1176,0.05402,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2060,0.001 - 0.9,6.5,10240,1176,0.05402,0.05033,0.00509,76187.92529,0,0,0,0,0,0.00153,0.03702,0.44804,0.51341
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2060,0.9 - 0.95,6.5,10240,1176,0.05402,0.04756,0.00481,72130.77839,0,0,0,0,0.00035,0.02602,0.06568,0.42311,0.48484
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2060,0.95 - 0.99,6.5,10240,1176,0.05402,0.03306,0.00334,50896.56678,0,0,0,0,0.00291,0.15439,0.21469,0.29265,0.33535
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2070,0 - 0.001,6.5,10240,1176,0.05402,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2070,0.001 - 0.9,6.5,10240,1176,0.05402,0.05033,0.00509,76187.92529,0,0,0,0,0,0.00153,0.03702,0.44804,0.51341
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2070,0.9 - 0.95,6.5,10240,1176,0.05402,0.04756,0.00481,72130.77839,0,0,0,0,0.00035,0.02602,0.06568,0.42311,0.48484
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2070,0.95 - 0.99,6.5,10240,1176,0.05402,0.03306,0.00334,50896.56678,0,0,0,0,0.00291,0.15439,0.21469,0.29265,0.33535
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2080,0 - 0.001,6.5,10240,1176,0.05402,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2080,0.001 - 0.9,6.5,10240,1176,0.05402,0.05033,0.00509,76187.92529,0,0,0,0,0,0.00153,0.03702,0.44804,0.51341
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2080,0.9 - 0.95,6.5,10240,1176,0.05402,0.04756,0.00481,72130.77839,0,0,0,0,0.00035,0.02602,0.06568,0.42311,0.48484
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2080,0.95 - 0.99,6.5,10240,1176,0.05402,0.03306,0.00334,50896.56678,0,0,0,0,0.00291,0.15439,0.21469,0.29265,0.33535
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2090,0 - 0.001,6.5,10240,1176,0.05402,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2090,0.001 - 0.9,6.5,10240,1176,0.05402,0.05033,0.00509,76187.92529,0,0,0,0,0,0.00153,0.03702,0.44804,0.51341
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2090,0.9 - 0.95,6.5,10240,1176,0.05402,0.04756,0.00481,72130.77839,0,0,0,0,0.00035,0.02602,0.06568,0.42311,0.48484
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2090,0.95 - 0.99,6.5,10240,1176,0.05402,0.03306,0.00334,50896.56678,0,0,0,0,0.00291,0.15439,0.21469,0.29265,0.33535
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2100,0 - 0.001,6.5,10240,1176,0.05402,0.0505,0.0051,76441.6,0,0,0,0,0,0,0.0352,0.4496,0.5152
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2100,0.001 - 0.9,6.5,10240,1176,0.05402,0.05033,0.00509,76187.92529,0,0,0,0,0,0.00153,0.03702,0.44804,0.51341
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2100,0.9 - 0.95,6.5,10240,1176,0.05402,0.04756,0.00481,72130.77839,0,0,0,0,0.00035,0.02602,0.06568,0.42311,0.48484
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2100,0.95 - 0.99,6.5,10240,1176,0.05402,0.03306,0.00334,50896.56678,0,0,0,0,0.00291,0.15439,0.21469,0.29265,0.33535
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2020,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2020,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2020,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2020,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2030,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2030,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2030,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2030,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2040,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2040,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2040,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2040,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2050,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2050,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2050,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2050,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2060,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2060,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2060,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2060,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2070,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2070,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2070,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2070,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2080,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2080,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2080,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2080,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2090,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2090,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2090,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2090,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2100,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2100,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2100,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2100,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2020,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2020,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2020,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2020,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2030,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2030,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2030,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2030,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2040,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2040,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2040,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2040,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2050,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2050,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2050,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2050,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2060,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2060,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2060,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2060,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2070,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2070,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2070,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2070,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2080,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2080,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2080,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2080,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2090,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2090,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2090,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2090,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2100,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2100,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2100,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2100,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2020,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2020,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2020,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2020,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2030,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2030,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2030,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2030,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2040,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2040,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2040,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2040,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2050,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2050,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2050,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2050,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2060,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2060,0.001 - 0.9,,,,,,,,,,,,,,,,
