Population_Scenario,Year,WWTP_Scenario,P(RQ_SW_API1=0-1),P(RQ_SW_API2=0-1),P(RQ_SW_API3=0-1),P(RQ_SW_API4=0-1),P(RQ_SW_API1=1-10),P(RQ_SW_API2=1-10),P(RQ_SW_API3=1-10),P(RQ_SW_API4=1-10),P(RQ_SW_API1=10-100),P(RQ_SW_API2=10-100),P(RQ_SW_API3=10-100),P(RQ_SW_API4=10-100),P(RQ_SW_API1=100-1000),P(RQ_SW_API2=100-1000),P(RQ_SW_API3=100-1000),P(RQ_SW_API4=100-1000),P(RQ_SW_API1=1000-10000),P(RQ_SW_API2=1000-10000),P(RQ_SW_API3=1000-10000),P(RQ_SW_API4=1000-10000),P(RQ_SW_API1=10000-inf),P(RQ_SW_API2=10000-inf),P(RQ_SW_API3=10000-inf),P(RQ_SW_API4=10000-inf),RQ_Threshhold,P(Sum_RQ=0-1),P(Sum_RQ=1-10),P(Sum_RQ=10-100),P(Sum_RQ=100-1000),P(Sum_RQ=1000-10000),P(Sum_RQ=10000-100000),P(Sum_RQ=100000-inf),P(Threshold_Exceedence=true)
High,2030,Medium,0.16667,0.03974,0.01042,0.16667,0.16667,0.19856,0.12641,0.16667,0.16667,0.43148,0.42611,0.16667,0.16667,0.33022,0.43705,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2030,Medium,0.16667,0.03974,0.01042,0.16667,0.16667,0.19856,0.12641,0.16667,0.16667,0.43148,0.42611,0.16667,0.16667,0.33022,0.43705,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,100,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2030,Medium,0.16667,0.03974,0.01042,0.16667,0.16667,0.19856,0.12641,0.16667,0.16667,0.43148,0.42611,0.16667,0.16667,0.33022,0.43705,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2030,Medium,0.16667,0.03974,0.01042,0.16667,0.16667,0.19856,0.12641,0.16667,0.16667,0.43148,0.42611,0.16667,0.16667,0.33022,0.43705,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2030,None,0.16667,0.01985,0,0.16667,0.16667,0.16575,0.08686,0.16667,0.16667,0.43915,0.41649,0.16667,0.16667,0.37525,0.49665,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2030,None,0.16667,0.01985,0,0.16667,0.16667,0.16575,0.08686,0.16667,0.16667,0.43915,0.41649,0.16667,0.16667,0.37525,0.49665,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2030,None,0.16667,0.01985,0,0.16667,0.16667,0.16575,0.08686,0.16667,0.16667,0.43915,0.41649,0.16667,0.16667,0.37525,0.49665,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,100,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2030,None,0.16667,0.01985,0,0.16667,0.16667,0.16575,0.08686,0.16667,0.16667,0.43915,0.41649,0.16667,0.16667,0.37525,0.49665,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2030,None,0.16667,0.01985,0,0.16667,0.16667,0.16575,0.08686,0.16667,0.16667,0.43915,0.41649,0.16667,0.16667,0.37525,0.49665,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,High,0.16667,0.13105,0.03097,0.16667,0.16667,0.31738,0.20406,0.16667,0.16667,0.38212,0.44458,0.16667,0.16667,0.16945,0.32039,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,High,0.16667,0.13105,0.03097,0.16667,0.16667,0.31738,0.20406,0.16667,0.16667,0.38212,0.44458,0.16667,0.16667,0.16945,0.32039,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,High,0.16667,0.13105,0.03097,0.16667,0.16667,0.31738,0.20406,0.16667,0.16667,0.38212,0.44458,0.16667,0.16667,0.16945,0.32039,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,100,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,High,0.16667,0.13105,0.03097,0.16667,0.16667,0.31738,0.20406,0.16667,0.16667,0.38212,0.44458,0.16667,0.16667,0.16945,0.32039,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,High,0.16667,0.13105,0.03097,0.16667,0.16667,0.31738,0.20406,0.16667,0.16667,0.38212,0.44458,0.16667,0.16667,0.16945,0.32039,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,Low,0.16667,0.05896,0.00387,0.16667,0.16667,0.26496,0.11018,0.16667,0.16667,0.43685,0.43363,0.16667,0.16667,0.23923,0.45232,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,Low,0.16667,0.05896,0.00387,0.16667,0.16667,0.26496,0.11018,0.16667,0.16667,0.43685,0.43363,0.16667,0.16667,0.23923,0.45232,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,Low,0.16667,0.05896,0.00387,0.16667,0.16667,0.26496,0.11018,0.16667,0.16667,0.43685,0.43363,0.16667,0.16667,0.23923,0.45232,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,100,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,Low,0.16667,0.05896,0.00387,0.16667,0.16667,0.26496,0.11018,0.16667,0.16667,0.43685,0.43363,0.16667,0.16667,0.23923,0.45232,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,Low,0.16667,0.05896,0.00387,0.16667,0.16667,0.26496,0.11018,0.16667,0.16667,0.43685,0.43363,0.16667,0.16667,0.23923,0.45232,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,Medium,0.16667,0.07956,0.01161,0.16667,0.16667,0.27994,0.137,0.16667,0.16667,0.42121,0.43676,0.16667,0.16667,0.21929,0.41463,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,Medium,0.16667,0.07956,0.01161,0.16667,0.16667,0.27994,0.137,0.16667,0.16667,0.42121,0.43676,0.16667,0.16667,0.21929,0.41463,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,Medium,0.16667,0.07956,0.01161,0.16667,0.16667,0.27994,0.137,0.16667,0.16667,0.42121,0.43676,0.16667,0.16667,0.21929,0.41463,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,100,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,Medium,0.16667,0.07956,0.01161,0.16667,0.16667,0.27994,0.137,0.16667,0.16667,0.42121,0.43676,0.16667,0.16667,0.21929,0.41463,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,Medium,0.16667,0.07956,0.01161,0.16667,0.16667,0.27994,0.137,0.16667,0.16667,0.42121,0.43676,0.16667,0.16667,0.21929,0.41463,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,None,0.16667,0.04866,0,0.16667,0.16667,0.25747,0.09677,0.16667,0.16667,0.44467,0.43206,0.16667,0.16667,0.2492,0.47117,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,None,0.16667,0.04866,0,0.16667,0.16667,0.25747,0.09677,0.16667,0.16667,0.44467,0.43206,0.16667,0.16667,0.2492,0.47117,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,None,0.16667,0.04866,0,0.16667,0.16667,0.25747,0.09677,0.16667,0.16667,0.44467,0.43206,0.16667,0.16667,0.2492,0.47117,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,100,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,None,0.16667,0.04866,0,0.16667,0.16667,0.25747,0.09677,0.16667,0.16667,0.44467,0.43206,0.16667,0.16667,0.2492,0.47117,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2040,None,0.16667,0.04866,0,0.16667,0.16667,0.25747,0.09677,0.16667,0.16667,0.44467,0.43206,0.16667,0.16667,0.2492,0.47117,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,High,0.16667,0.18746,0.03212,0.16667,0.16667,0.37351,0.20832,0.16667,0.16667,0.3441,0.44546,0.16667,0.16667,0.09493,0.3141,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,High,0.16667,0.18746,0.03212,0.16667,0.16667,0.37351,0.20832,0.16667,0.16667,0.3441,0.44546,0.16667,0.16667,0.09493,0.3141,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,High,0.16667,0.18746,0.03212,0.16667,0.16667,0.37351,0.20832,0.16667,0.16667,0.3441,0.44546,0.16667,0.16667,0.09493,0.3141,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,100,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,High,0.16667,0.18746,0.03212,0.16667,0.16667,0.37351,0.20832,0.16667,0.16667,0.3441,0.44546,0.16667,0.16667,0.09493,0.3141,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,High,0.16667,0.18746,0.03212,0.16667,0.16667,0.37351,0.20832,0.16667,0.16667,0.3441,0.44546,0.16667,0.16667,0.09493,0.3141,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,Low,0.16667,0.09168,0.00401,0.16667,0.16667,0.34599,0.11386,0.16667,0.16667,0.42831,0.43869,0.16667,0.16667,0.13401,0.44343,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,Low,0.16667,0.09168,0.00401,0.16667,0.16667,0.34599,0.11386,0.16667,0.16667,0.42831,0.43869,0.16667,0.16667,0.13401,0.44343,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,Low,0.16667,0.09168,0.00401,0.16667,0.16667,0.34599,0.11386,0.16667,0.16667,0.42831,0.43869,0.16667,0.16667,0.13401,0.44343,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,100,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,Low,0.16667,0.09168,0.00401,0.16667,0.16667,0.34599,0.11386,0.16667,0.16667,0.42831,0.43869,0.16667,0.16667,0.13401,0.44343,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,Low,0.16667,0.09168,0.00401,0.16667,0.16667,0.34599,0.11386,0.16667,0.16667,0.42831,0.43869,0.16667,0.16667,0.13401,0.44343,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,Medium,0.16667,0.11905,0.01204,0.16667,0.16667,0.35385,0.14085,0.16667,0.16667,0.40425,0.44063,0.16667,0.16667,0.12285,0.40648,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,Medium,0.16667,0.11905,0.01204,0.16667,0.16667,0.35385,0.14085,0.16667,0.16667,0.40425,0.44063,0.16667,0.16667,0.12285,0.40648,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,Medium,0.16667,0.11905,0.01204,0.16667,0.16667,0.35385,0.14085,0.16667,0.16667,0.40425,0.44063,0.16667,0.16667,0.12285,0.40648,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,100,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,Medium,0.16667,0.11905,0.01204,0.16667,0.16667,0.35385,0.14085,0.16667,0.16667,0.40425,0.44063,0.16667,0.16667,0.12285,0.40648,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,Medium,0.16667,0.11905,0.01204,0.16667,0.16667,0.35385,0.14085,0.16667,0.16667,0.40425,0.44063,0.16667,0.16667,0.12285,0.40648,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,None,0.16667,0.078,0,0.16667,0.16667,0.34206,0.10037,0.16667,0.16667,0.44034,0.43772,0.16667,0.16667,0.1396,0.46191,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,None,0.16667,0.078,0,0.16667,0.16667,0.34206,0.10037,0.16667,0.16667,0.44034,0.43772,0.16667,0.16667,0.1396,0.46191,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,None,0.16667,0.078,0,0.16667,0.16667,0.34206,0.10037,0.16667,0.16667,0.44034,0.43772,0.16667,0.16667,0.1396,0.46191,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,100,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,None,0.16667,0.078,0,0.16667,0.16667,0.34206,0.10037,0.16667,0.16667,0.44034,0.43772,0.16667,0.16667,0.1396,0.46191,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,1000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
High,2050,None,0.16667,0.078,0,0.16667,0.16667,0.34206,0.10037,0.16667,0.16667,0.44034,0.43772,0.16667,0.16667,0.1396,0.46191,0.16667,0.16667,0,0,0.16667,0.16667,0,0,0.16667,10000,0.00003,0.00491,0.03631,0.11466,0.25775,0.58633,0,0.70743
