API_Name,API_LM_Coeff,API_LM_Interc,API_PNEC_gL,Population_Scenario,Year,WWTP_Removal_Scenario,[MEAN](Norway_Population_mil),[MEAN](API_Sales_Weight_kg),[MEAN](Water_Consumption_ML),[MEAN](PEC_Inf_gL),[MEAN](PEC_Eff_gL),[MEAN](PEC_SW_gL),[MEAN](RQ),P(RQ=0-0.01),P(RQ=0.01-0.1),P(RQ=0.1-1),P(RQ=1-10),P(RQ=10-100),P(RQ=100-1000),P(RQ=1000-10000),P(RQ=10000-100000),P(RQ=100000-inf)
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2070,0.5-0.75,4.5,1792,750,0.01853,0.0426,0.00431,64873.34679,0,0,0.00003,0.00029,0.00206,0.0697,0.11558,0.37855,0.43379
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2070,0.75-1,4.5,1792,750,0.01853,0.02181,0.0022,34250.96062,0,0,0.00025,0.00275,0.03753,0.25896,0.28906,0.19174,0.21971
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2080,0-0.25,6.5,6016,1170,0.0333,0.04974,0.00503,75328.11428,0,0,0,0,0.00044,0.0068,0.04261,0.44277,0.50738
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2080,0.25-0.5,6.5,6016,1170,0.0333,0.04861,0.00491,73669.95907,0,0,0,0,0.0006,0.01682,0.0543,0.43258,0.4957
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2080,0.5-0.75,6.5,6016,1170,0.0333,0.04586,0.00464,69649.94755,0,0,0.00001,0.00015,0.00103,0.04091,0.08262,0.40788,0.46739
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2080,0.75-1,6.5,6016,1170,0.0333,0.03147,0.00318,48466.64283,0,0,0.00014,0.00152,0.02271,0.1716,0.20633,0.27853,0.31917
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2090,0-0.25,4.5,1792,750,0.01853,0.04909,0.00496,74378.45389,0,0,0,0,0.00088,0.01262,0.04885,0.43695,0.50071
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2090,0.25-0.5,4.5,1792,750,0.01853,0.0472,0.00477,71602.76711,0,0,0,0,0.00119,0.02939,0.06835,0.4199,0.48116
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2090,0.5-0.75,4.5,1792,750,0.01853,0.0426,0.00431,64873.34679,0,0,0.00003,0.00029,0.00206,0.0697,0.11558,0.37855,0.43379
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2090,0.75-1,4.5,1792,750,0.01853,0.02181,0.0022,34250.96062,0,0,0.00025,0.00275,0.03753,0.25896,0.28906,0.19174,0.21971
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2100,0-0.25,4.5,1792,750,0.01853,0.04909,0.00496,74378.45389,0,0,0,0,0.00088,0.01262,0.04885,0.43695,0.50071
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2100,0.25-0.5,4.5,1792,750,0.01853,0.0472,0.00477,71602.76711,0,0,0,0,0.00119,0.02939,0.06835,0.4199,0.48116
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2100,0.5-0.75,4.5,1792,750,0.01853,0.0426,0.00431,64873.34679,0,0,0.00003,0.00029,0.00206,0.0697,0.11558,0.37855,0.43379
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Low,2100,0.75-1,4.5,1792,750,0.01853,0.02181,0.0022,34250.96062,0,0,0.00025,0.00275,0.03753,0.25896,0.28906,0.19174,0.21971
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2020,0-0.25,5.5,2560,970,0.01812,0.0499,0.00504,75570.06116,0,0,0,0,0,0.00524,0.04146,0.44424,0.50906
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2020,0.25-0.5,5.5,2560,970,0.01812,0.04794,0.00485,72693.98301,0,0,0,0,0,0.02255,0.0621,0.42656,0.48879
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2020,0.5-0.75,5.5,2560,970,0.01812,0.04318,0.00436,65721.67232,0,0,0,0,0,0.06451,0.11214,0.38368,0.43967
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2020,0.75-1,5.5,2560,970,0.01812,0.02171,0.00219,34134.3001,0,0,0.00014,0.00157,0.03282,0.26012,0.29586,0.19083,0.21867
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2030,0-0.25,5.5,2560,970,0.01812,0.0499,0.00504,75570.06116,0,0,0,0,0,0.00524,0.04146,0.44424,0.50906
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2030,0.25-0.5,5.5,2560,970,0.01812,0.04794,0.00485,72693.98301,0,0,0,0,0,0.02255,0.0621,0.42656,0.48879
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2030,0.5-0.75,5.5,2560,970,0.01812,0.04318,0.00436,65721.67232,0,0,0,0,0,0.06451,0.11214,0.38368,0.43967
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2030,0.75-1,5.5,2560,970,0.01812,0.02171,0.00219,34134.3001,0,0,0.00014,0.00157,0.03282,0.26012,0.29586,0.19083,0.21867
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2040,0-0.25,6.5,6246.4,1250,0.02869,0.05008,0.00506,75819.69265,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2040,0.25-0.5,6.5,6246.4,1250,0.02869,0.04867,0.00492,73767.39839,0,0,0,0,0,0.01609,0.05439,0.43316,0.49636
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2040,0.5-0.75,6.5,6246.4,1250,0.02869,0.04527,0.00458,68792.13958,0,0,0,0,0,0.04603,0.0901,0.40256,0.4613
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2040,0.75-1,6.5,6246.4,1250,0.02869,0.02856,0.00289,44204.03297,0,0,0.0001,0.00112,0.02402,0.19808,0.2351,0.25238,0.2892
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2050,0-0.25,6.5,6246.4,1250,0.02869,0.05008,0.00506,75819.69265,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2050,0.25-0.5,6.5,6246.4,1250,0.02869,0.04867,0.00492,73767.39839,0,0,0,0,0,0.01609,0.05439,0.43316,0.49636
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2050,0.5-0.75,6.5,6246.4,1250,0.02869,0.04527,0.00458,68792.13958,0,0,0,0,0,0.04603,0.0901,0.40256,0.4613
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2050,0.75-1,6.5,6246.4,1250,0.02869,0.02856,0.00289,44204.03297,0,0,0.0001,0.00112,0.02402,0.19808,0.2351,0.25238,0.2892
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2060,0-0.25,6.5,6246.4,1250,0.02869,0.05008,0.00506,75819.69265,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2060,0.25-0.5,6.5,6246.4,1250,0.02869,0.04867,0.00492,73767.39839,0,0,0,0,0,0.01609,0.05439,0.43316,0.49636
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2060,0.5-0.75,6.5,6246.4,1250,0.02869,0.04527,0.00458,68792.13958,0,0,0,0,0,0.04603,0.0901,0.40256,0.4613
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2060,0.75-1,6.5,6246.4,1250,0.02869,0.02856,0.00289,44204.03297,0,0,0.0001,0.00112,0.02402,0.19808,0.2351,0.25238,0.2892
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2070,0-0.25,6.5,6246.4,1250,0.02869,0.05008,0.00506,75819.69265,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2070,0.25-0.5,6.5,6246.4,1250,0.02869,0.04867,0.00492,73767.39839,0,0,0,0,0,0.01609,0.05439,0.43316,0.49636
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2070,0.5-0.75,6.5,6246.4,1250,0.02869,0.04527,0.00458,68792.13958,0,0,0,0,0,0.04603,0.0901,0.40256,0.4613
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2070,0.75-1,6.5,6246.4,1250,0.02869,0.02856,0.00289,44204.03297,0,0,0.0001,0.00112,0.02402,0.19808,0.2351,0.25238,0.2892
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2080,0-0.25,6.5,6246.4,1250,0.02869,0.05008,0.00506,75819.69265,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2080,0.25-0.5,6.5,6246.4,1250,0.02869,0.04867,0.00492,73767.39839,0,0,0,0,0,0.01609,0.05439,0.43316,0.49636
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2080,0.5-0.75,6.5,6246.4,1250,0.02869,0.04527,0.00458,68792.13958,0,0,0,0,0,0.04603,0.0901,0.40256,0.4613
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2080,0.75-1,6.5,6246.4,1250,0.02869,0.02856,0.00289,44204.03297,0,0,0.0001,0.00112,0.02402,0.19808,0.2351,0.25238,0.2892
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2090,0-0.25,6.5,6246.4,1250,0.02869,0.05008,0.00506,75819.69265,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2090,0.25-0.5,6.5,6246.4,1250,0.02869,0.04867,0.00492,73767.39839,0,0,0,0,0,0.01609,0.05439,0.43316,0.49636
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2090,0.5-0.75,6.5,6246.4,1250,0.02869,0.04527,0.00458,68792.13958,0,0,0,0,0,0.04603,0.0901,0.40256,0.4613
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2090,0.75-1,6.5,6246.4,1250,0.02869,0.02856,0.00289,44204.03297,0,0,0.0001,0.00112,0.02402,0.19808,0.2351,0.25238,0.2892
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2100,0-0.25,6.5,6246.4,1250,0.02869,0.05008,0.00506,75819.69265,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2100,0.25-0.5,6.5,6246.4,1250,0.02869,0.04867,0.00492,73767.39839,0,0,0,0,0,0.01609,0.05439,0.43316,0.49636
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2100,0.5-0.75,6.5,6246.4,1250,0.02869,0.04527,0.00458,68792.13958,0,0,0,0,0,0.04603,0.0901,0.40256,0.4613
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,Main,2100,0.75-1,6.5,6246.4,1250,0.02869,0.02856,0.00289,44204.03297,0,0,0.0001,0.00112,0.02402,0.19808,0.2351,0.25238,0.2892
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2020,0-0.25,5.5,2560,970,0.01812,0.0499,0.00504,75570.06116,0,0,0,0,0,0.00524,0.04146,0.44424,0.50906
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2020,0.25-0.5,5.5,2560,970,0.01812,0.04794,0.00485,72693.98301,0,0,0,0,0,0.02255,0.0621,0.42656,0.48879
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2020,0.5-0.75,5.5,2560,970,0.01812,0.04318,0.00436,65721.67232,0,0,0,0,0,0.06451,0.11214,0.38368,0.43967
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2020,0.75-1,5.5,2560,970,0.01812,0.02171,0.00219,34134.3001,0,0,0.00014,0.00157,0.03282,0.26012,0.29586,0.19083,0.21867
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2030,0-0.25,5.5,2560,970,0.01812,0.0499,0.00504,75570.06116,0,0,0,0,0,0.00524,0.04146,0.44424,0.50906
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2030,0.25-0.5,5.5,2560,970,0.01812,0.04794,0.00485,72693.98301,0,0,0,0,0,0.02255,0.0621,0.42656,0.48879
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2030,0.5-0.75,5.5,2560,970,0.01812,0.04318,0.00436,65721.67232,0,0,0,0,0,0.06451,0.11214,0.38368,0.43967
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2030,0.75-1,5.5,2560,970,0.01812,0.02171,0.00219,34134.3001,0,0,0.00014,0.00157,0.03282,0.26012,0.29586,0.19083,0.21867
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2040,0-0.25,6.5,6246.4,1250,0.02869,0.05008,0.00506,75819.69265,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2040,0.25-0.5,6.5,6246.4,1250,0.02869,0.04867,0.00492,73767.39839,0,0,0,0,0,0.01609,0.05439,0.43316,0.49636
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2040,0.5-0.75,6.5,6246.4,1250,0.02869,0.04527,0.00458,68792.13958,0,0,0,0,0,0.04603,0.0901,0.40256,0.4613
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2040,0.75-1,6.5,6246.4,1250,0.02869,0.02856,0.00289,44204.03297,0,0,0.0001,0.00112,0.02402,0.19808,0.2351,0.25238,0.2892
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2050,0-0.25,6.5,6246.4,1250,0.02869,0.05008,0.00506,75819.69265,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2050,0.25-0.5,6.5,6246.4,1250,0.02869,0.04867,0.00492,73767.39839,0,0,0,0,0,0.01609,0.05439,0.43316,0.49636
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2050,0.5-0.75,6.5,6246.4,1250,0.02869,0.04527,0.00458,68792.13958,0,0,0,0,0,0.04603,0.0901,0.40256,0.4613
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2050,0.75-1,6.5,6246.4,1250,0.02869,0.02856,0.00289,44204.03297,0,0,0.0001,0.00112,0.02402,0.19808,0.2351,0.25238,0.2892
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2060,0-0.25,7.5,10240,1250,0.05286,0.05047,0.0051,76391.05973,0,0,0,0,0,0.0003,0.03556,0.44929,0.51484
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2060,0.25-0.5,7.5,10240,1250,0.05286,0.05035,0.00509,76224.27685,0,0,0,0,0,0.00131,0.03676,0.44826,0.51367
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2060,0.5-0.75,7.5,10240,1250,0.05286,0.05008,0.00506,75819.95471,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2060,0.75-1,7.5,10240,1250,0.05286,0.04424,0.00447,67252.06284,0,0,0.00001,0.00009,0.00389,0.05608,0.09603,0.39326,0.45064
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2070,0-0.25,7.5,10240,1250,0.05286,0.05047,0.0051,76391.05973,0,0,0,0,0,0.0003,0.03556,0.44929,0.51484
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2070,0.25-0.5,7.5,10240,1250,0.05286,0.05035,0.00509,76224.27685,0,0,0,0,0,0.00131,0.03676,0.44826,0.51367
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2070,0.5-0.75,7.5,10240,1250,0.05286,0.05008,0.00506,75819.95471,0,0,0,0,0,0.00374,0.03966,0.44578,0.51082
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2070,0.75-1,7.5,10240,1250,0.05286,0.04424,0.00447,67252.06284,0,0,0.00001,0.00009,0.00389,0.05608,0.09603,0.39326,0.45064
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2080,0-0.25,8.5,10240,1590,0.04807,0.05039,0.00509,76277.77466,0,0,0,0,0,0.00099,0.03638,0.44859,0.51405
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2080,0.25-0.5,8.5,10240,1590,0.04807,0.05002,0.00506,75737.15103,0,0,0,0,0,0.00424,0.04026,0.44527,0.51024
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2080,0.5-0.75,8.5,10240,1590,0.04807,0.04912,0.00496,74426.5483,0,0,0,0,0,0.01213,0.04966,0.43721,0.501
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2080,0.75-1,8.5,10240,1590,0.04807,0.04113,0.00416,62682.32503,0,0,0.00003,0.0003,0.00788,0.08423,0.12361,0.36532,0.41863
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2090,0-0.25,8.5,10240,1590,0.04807,0.05039,0.00509,76277.77466,0,0,0,0,0,0.00099,0.03638,0.44859,0.51405
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2090,0.25-0.5,8.5,10240,1590,0.04807,0.05002,0.00506,75737.15103,0,0,0,0,0,0.00424,0.04026,0.44527,0.51024
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2090,0.5-0.75,8.5,10240,1590,0.04807,0.04912,0.00496,74426.5483,0,0,0,0,0,0.01213,0.04966,0.43721,0.501
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2090,0.75-1,8.5,10240,1590,0.04807,0.04113,0.00416,62682.32503,0,0,0.00003,0.0003,0.00788,0.08423,0.12361,0.36532,0.41863
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2100,0-0.25,9.5,10240,1750,0.04581,0.05035,0.00509,76224.46404,0,0,0,0,0,0.00131,0.03676,0.44826,0.51367
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2100,0.25-0.5,9.5,10240,1750,0.04581,0.04986,0.00504,75507.91535,0,0,0,0,0,0.00562,0.0419,0.44386,0.50862
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2100,0.5-0.75,9.5,10240,1750,0.04581,0.04868,0.00492,73770.82764,0,0,0,0,0,0.01607,0.05437,0.43318,0.49638
diclofenac,1.4306030611012082,-5249041.428380231,5e-8,High,2100,0.75-1,9.5,10240,1750,0.04581,0.03967,0.00401,60531.86018,0,0,0.00004,0.00039,0.00976,0.09748,0.13658,0.35218,0.40357
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2020,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2020,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2020,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2020,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2030,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2030,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2030,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2030,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2040,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2040,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2040,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2040,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2050,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2050,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2050,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2050,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2060,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2060,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2060,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2060,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2070,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2070,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2070,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2070,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2080,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2080,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2080,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2080,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2090,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2090,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2090,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2090,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2100,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2100,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2100,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Low,2100,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2020,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2020,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2020,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2020,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2030,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2030,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2030,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2030,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2040,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2040,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2040,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2040,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2050,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2050,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2050,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2050,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2060,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2060,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2060,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2060,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2070,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2070,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2070,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2070,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2080,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2080,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2080,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2080,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2090,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2090,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2090,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2090,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2100,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2100,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2100,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2100,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2020,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2020,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2020,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2020,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2030,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2030,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2030,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2030,0.75-1,,,,,,,,,,,,,,,,
