long,lat,order,group,location_code,County_Code
7.329063259404468,62.28694840742039,291,15.1,county15,15
7.413998321273163,62.2338749795599,292,15.1,county15,15
7.429476008837555,62.25232518686678,293,15.1,county15,15
7.330347598384102,62.29441793699478,294,15.1,county15,15
6.988114115164072,62.31262642324017,295,15.1,county15,15
6.933928318572237,62.3744612099228,296,15.1,county15,15
6.985289227974118,62.384080650781236,297,15.1,county15,15
6.872721981483535,62.46028501085714,298,15.1,county15,15
6.772838270163228,62.45934845370322,299,15.1,county15,15
6.813589708776862,62.482546916236636,300,15.1,county15,15
6.705541838980101,62.474076075138576,301,15.1,county15,15
6.720455453059524,62.49126623225872,302,15.1,county15,15
6.393914313797465,62.418506515444804,303,15.1,county15,15
6.353970630143639,62.458716550810884,304,15.1,county15,15
6.250147761963871,62.4551677841912,305,15.1,county15,15
6.523730298622093,62.5084643598302,306,15.1,county15,15
6.723263710305989,62.49187697275487,307,15.1,county15,15
6.601530649972014,62.50261206629309,308,15.1,county15,15
6.606381984076685,62.52321845371924,309,15.1,county15,15
6.4612729581364805,62.51423690317905,310,15.1,county15,15
6.570267919168132,62.54234566393771,311,15.1,county15,15
6.256184589872732,62.5296860559494,312,15.1,county15,15
6.256890243986628,62.583490463679794,313,15.1,county15,15
6.440857302090647,62.61402633550852,314,15.1,county15,15
6.466161478912813,62.546084686516295,315,15.1,county15,15
6.457134886509838,62.614367909983145,316,15.1,county15,15
6.567988749379195,62.624683100280045,317,15.1,county15,15
6.611269279676739,62.55662477901713,318,15.1,county15,15
6.6241426227468985,62.62863524425764,319,15.1,county15,15
6.670800284972039,62.601714455154585,320,15.1,county15,15
6.660854726409414,62.63276402604085,321,15.1,county15,15
6.769027409282284,62.65488813314764,322,15.1,county15,15
6.911096560335607,62.57376171739374,323,15.1,county15,15
6.907347635541703,62.64559613452647,324,15.1,county15,15
7.0776898770426016,62.65427824679443,325,15.1,county15,15
7.094972742753489,62.62838144648645,326,15.1,county15,15
7.02112003668392,62.61577401110681,327,15.1,county15,15
7.095454504976204,62.62416675958406,328,15.1,county15,15
7.137158748322595,62.522063482981764,329,15.1,county15,15
7.167043106388701,62.63165976168366,330,15.1,county15,15
7.359249971690219,62.607724897076665,331,15.1,county15,15
7.55698113884659,62.49703467555194,332,15.1,county15,15
7.569762842941608,62.53701739147883,333,15.1,county15,15
7.784705848545802,62.57716238494876,334,15.1,county15,15
7.548682441057242,62.55429884040364,335,15.1,county15,15
7.462428628940842,62.57200415352611,336,15.1,county15,15
7.400957225823779,62.632101720179975,337,15.1,county15,15
7.4892079844393225,62.63907865684028,338,15.1,county15,15
